timestamp,frame_id,alert_type,severity,track_id,message,evidence
2.2857142857142856,32,PROXIMITY_WARNING,warning,12,PROXIMITY WARNING: Vehicle 12 and Vehicle 19 are 2.6 m apart and closing.,"{""distance_m"": 2.61, ""warning_threshold_m"": 5.0, ""vehicle_a"": 12, ""vehicle_b"": 19}"
2.357142857142857,33,AGGRESSIVE_ACCEL,warning,15,Vehicle 15 AGGRESSIVE ACCELERATION at 5.6 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.55, ""threshold_ms2"": 3.5}"
2.357142857142857,33,PROXIMITY_WARNING,warning,13,PROXIMITY WARNING: Vehicle 13 and Vehicle 2 are 4.1 m apart and closing.,"{""distance_m"": 4.09, ""warning_threshold_m"": 5.0, ""vehicle_a"": 13, ""vehicle_b"": 2}"
2.4285714285714284,34,PROXIMITY_WARNING,warning,6,PROXIMITY WARNING: Vehicle 6 and Vehicle 20 are 4.4 m apart and closing.,"{""distance_m"": 4.43, ""warning_threshold_m"": 5.0, ""vehicle_a"": 6, ""vehicle_b"": 20}"
2.642857142857143,37,HARD_BRAKING,warning,13,Vehicle 13 HARD BRAKING at -4.8 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.81, ""threshold_ms2"": -4.0}"
2.7142857142857144,38,HARD_BRAKING,warning,5,Vehicle 5 HARD BRAKING at -4.3 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.28, ""threshold_ms2"": -4.0}"
2.7142857142857144,38,AGGRESSIVE_ACCEL,warning,5,Vehicle 5 AGGRESSIVE ACCELERATION at 4.3 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.28, ""threshold_ms2"": 3.5}"
2.7142857142857144,38,AGGRESSIVE_ACCEL,warning,17,Vehicle 17 AGGRESSIVE ACCELERATION at 19.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 19.51, ""threshold_ms2"": 3.5}"
3.0,42,PROXIMITY_WARNING,warning,6,PROXIMITY WARNING: Vehicle 6 and Vehicle 24 are 2.0 m apart and closing.,"{""distance_m"": 2.01, ""warning_threshold_m"": 5.0, ""vehicle_a"": 6, ""vehicle_b"": 24}"
3.0,42,PROXIMITY_WARNING,warning,20,PROXIMITY WARNING: Vehicle 20 and Vehicle 24 are 3.4 m apart and closing.,"{""distance_m"": 3.4, ""warning_threshold_m"": 5.0, ""vehicle_a"": 20, ""vehicle_b"": 24}"
3.2857142857142856,46,AGGRESSIVE_ACCEL,warning,19,Vehicle 19 AGGRESSIVE ACCELERATION at 5.6 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.62, ""threshold_ms2"": 3.5}"
3.357142857142857,47,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 4 are 3.9 m apart and closing.,"{""distance_m"": 3.87, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 4}"
3.4285714285714284,48,HARD_BRAKING,warning,20,Vehicle 20 HARD BRAKING at -5.2 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -5.25, ""threshold_ms2"": -4.0}"
3.4285714285714284,48,AGGRESSIVE_ACCEL,warning,20,Vehicle 20 AGGRESSIVE ACCELERATION at 5.2 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.25, ""threshold_ms2"": 3.5}"
3.5,49,AGGRESSIVE_ACCEL,warning,3,Vehicle 3 AGGRESSIVE ACCELERATION at 4.3 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.3, ""threshold_ms2"": 3.5}"
3.7142857142857144,52,PROXIMITY_WARNING,warning,13,PROXIMITY WARNING: Vehicle 13 and Vehicle 19 are 4.6 m apart and closing.,"{""distance_m"": 4.56, ""warning_threshold_m"": 5.0, ""vehicle_a"": 13, ""vehicle_b"": 19}"
3.7857142857142856,53,HARD_BRAKING,warning,19,Vehicle 19 HARD BRAKING at -18.3 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -18.3, ""threshold_ms2"": -4.0}"
3.7857142857142856,53,AGGRESSIVE_ACCEL,warning,21,Vehicle 21 AGGRESSIVE ACCELERATION at 5.9 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.94, ""threshold_ms2"": 3.5}"
3.857142857142857,54,HARD_BRAKING,warning,21,Vehicle 21 HARD BRAKING at -6.3 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -6.27, ""threshold_ms2"": -4.0}"
3.9285714285714284,55,AGGRESSIVE_ACCEL,warning,23,Vehicle 23 AGGRESSIVE ACCELERATION at 8.2 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 8.15, ""threshold_ms2"": 3.5}"
4.0,56,HARD_BRAKING,warning,24,Vehicle 24 HARD BRAKING at -11.7 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -11.69, ""threshold_ms2"": -4.0}"
4.0,56,AGGRESSIVE_ACCEL,warning,24,Vehicle 24 AGGRESSIVE ACCELERATION at 11.7 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 11.69, ""threshold_ms2"": 3.5}"
4.142857142857143,58,AGGRESSIVE_ACCEL,warning,6,Vehicle 6 AGGRESSIVE ACCELERATION at 7.5 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 7.55, ""threshold_ms2"": 3.5}"
4.285714285714286,60,HARD_BRAKING,warning,23,Vehicle 23 HARD BRAKING at -7.4 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -7.37, ""threshold_ms2"": -4.0}"
4.357142857142857,61,HARD_BRAKING,warning,6,Vehicle 6 HARD BRAKING at -6.1 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -6.07, ""threshold_ms2"": -4.0}"
4.428571428571429,62,COLLISION_SUSPECTED,critical,4,COLLISION SUSPECTED: Vehicle 4 and Vehicle 15 are only 1.79 m apart.,"{""distance_m"": 1.79, ""collision_threshold_m"": 2.0, ""vehicle_a"": 4, ""vehicle_b"": 15}"
4.428571428571429,62,PROXIMITY_WARNING,warning,12,PROXIMITY WARNING: Vehicle 12 and Vehicle 23 are 4.8 m apart and closing.,"{""distance_m"": 4.84, ""warning_threshold_m"": 5.0, ""vehicle_a"": 12, ""vehicle_b"": 23}"
4.571428571428571,64,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 15 are 4.1 m apart and closing.,"{""distance_m"": 4.14, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 15}"
4.571428571428571,64,PROXIMITY_WARNING,warning,21,PROXIMITY WARNING: Vehicle 21 and Vehicle 25 are 2.6 m apart and closing.,"{""distance_m"": 2.65, ""warning_threshold_m"": 5.0, ""vehicle_a"": 21, ""vehicle_b"": 25}"
4.785714285714286,67,PROXIMITY_WARNING,warning,6,PROXIMITY WARNING: Vehicle 6 and Vehicle 26 are 3.3 m apart and closing.,"{""distance_m"": 3.33, ""warning_threshold_m"": 5.0, ""vehicle_a"": 6, ""vehicle_b"": 26}"
4.785714285714286,67,PROXIMITY_WARNING,warning,24,PROXIMITY WARNING: Vehicle 24 and Vehicle 26 are 4.6 m apart and closing.,"{""distance_m"": 4.59, ""warning_threshold_m"": 5.0, ""vehicle_a"": 24, ""vehicle_b"": 26}"
4.857142857142857,68,SPEEDING,critical,23,Vehicle 23 is SPEEDING at 16.6 m/s (59.8 km/h) — limit is 50 km/h.,"{""speed_ms"": 16.6, ""speed_kmh"": 59.8, ""threshold_kmh"": 50.0}"
5.0,70,HARD_BRAKING,warning,12,Vehicle 12 HARD BRAKING at -4.9 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.88, ""threshold_ms2"": -4.0}"
5.0,70,AGGRESSIVE_ACCEL,warning,12,Vehicle 12 AGGRESSIVE ACCELERATION at 4.9 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.88, ""threshold_ms2"": 3.5}"
5.071428571428571,71,PROXIMITY_WARNING,warning,21,PROXIMITY WARNING: Vehicle 21 and Vehicle 26 are 4.9 m apart and closing.,"{""distance_m"": 4.89, ""warning_threshold_m"": 5.0, ""vehicle_a"": 21, ""vehicle_b"": 26}"
5.785714285714286,81,SPEEDING,critical,21,Vehicle 21 is SPEEDING at 18.0 m/s (64.6 km/h) — limit is 50 km/h.,"{""speed_ms"": 17.95, ""speed_kmh"": 64.6, ""threshold_kmh"": 50.0}"
5.785714285714286,81,HARD_BRAKING,warning,25,Vehicle 25 HARD BRAKING at -7.8 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -7.82, ""threshold_ms2"": -4.0}"
5.785714285714286,81,AGGRESSIVE_ACCEL,warning,25,Vehicle 25 AGGRESSIVE ACCELERATION at 7.8 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 7.82, ""threshold_ms2"": 3.5}"
6.0,84,PROXIMITY_WARNING,warning,6,PROXIMITY WARNING: Vehicle 6 and Vehicle 24 are 3.2 m apart and closing.,"{""distance_m"": 3.17, ""warning_threshold_m"": 5.0, ""vehicle_a"": 6, ""vehicle_b"": 24}"
6.428571428571429,90,SPEEDING,critical,12,Vehicle 12 is SPEEDING at 14.0 m/s (50.3 km/h) — limit is 50 km/h.,"{""speed_ms"": 13.97, ""speed_kmh"": 50.3, ""threshold_kmh"": 50.0}"
6.428571428571429,90,PROXIMITY_WARNING,warning,3,PROXIMITY WARNING: Vehicle 3 and Vehicle 4 are 3.9 m apart and closing.,"{""distance_m"": 3.94, ""warning_threshold_m"": 5.0, ""vehicle_a"": 3, ""vehicle_b"": 4}"
6.5,91,AGGRESSIVE_ACCEL,warning,3,Vehicle 3 AGGRESSIVE ACCELERATION at 5.3 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 5.34, ""threshold_ms2"": 3.5}"
6.714285714285714,94,AGGRESSIVE_ACCEL,warning,28,Vehicle 28 AGGRESSIVE ACCELERATION at 8.0 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 8.03, ""threshold_ms2"": 3.5}"
6.928571428571429,97,HARD_BRAKING,warning,21,Vehicle 21 HARD BRAKING at -4.4 m/s² (threshold: -4.0 m/s²).,"{""signed_accel_ms2"": -4.4, ""threshold_ms2"": -4.0}"
6.928571428571429,97,AGGRESSIVE_ACCEL,warning,21,Vehicle 21 AGGRESSIVE ACCELERATION at 4.4 m/s² (threshold: 3.5 m/s²).,"{""accel_mag_ms2"": 4.4, ""threshold_ms2"": 3.5}"
