timestamp,frame_id,track_id,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0.0,0,1,8.957460403442383,12.271767616271973,0.0,0.0,0.0,0.0
0.0,0,2,12.443053245544434,17.593271255493164,0.0,0.0,0.0,0.0
0.0,0,3,8.074782371520996,32.49850082397461,0.0,0.0,0.0,0.0
0.0,0,4,4.269636631011963,32.33497619628906,0.0,0.0,0.0,0.0
0.0,0,5,-2.2159838676452637,21.15478515625,0.0,0.0,0.0,0.0
0.0,0,6,-4.9219794273376465,-9.45437240600586,0.0,0.0,0.0,0.0
0.0,0,7,0.19875316321849823,22.936134338378906,0.0,0.0,0.0,0.0
0.0,0,8,-6.818272113800049,-16.536352157592773,0.0,0.0,0.0,0.0
0.0,0,9,78.21795654296875,101.87637329101562,0.0,0.0,0.0,0.0
0.07142857142857142,1,1,9.2686767578125,12.452007293701172,4.357028961181641,2.523355484008789,0.0,0.0
0.07142857142857142,1,2,12.64334487915039,17.681018829345703,2.8040828704833984,1.2284660339355469,0.0,0.0
0.07142857142857142,1,3,8.07696533203125,32.49985885620117,0.030561447143554688,0.019012451171875,0.0,0.0
0.07142857142857142,1,4,4.267158508300781,32.33504104614258,-0.03469371795654297,0.00090789794921875,0.0,0.0
0.07142857142857142,1,5,-2.2528276443481445,21.405929565429688,-0.515812873840332,3.516021728515625,0.0,0.0
0.07142857142857142,1,6,-4.769059658050537,-9.14023494720459,2.1408767700195312,4.397924423217773,0.0,0.0
0.07142857142857142,1,7,0.16569426655769348,23.42220115661621,-0.4628245532512665,6.804935455322266,0.0,0.0
0.07142857142857142,1,8,-7.006135940551758,-16.85616683959961,-2.630093574523926,-4.477405548095703,0.0,0.0
0.07142857142857142,1,9,78.2100830078125,101.86555480957031,-0.1102294921875,-0.151458740234375,0.0,0.0
0.14285714285714285,2,1,9.6951904296875,12.77198600769043,5.97119140625,4.479701995849609,0.0,0.0
0.14285714285714285,2,2,12.91164779663086,17.803613662719727,3.7562408447265625,1.7163276672363281,0.0,0.0
